player,season,market_value,games_played,minutes_played,total_passes,pass_accuracy,goals,assists,tackles,form_trend,sentiment_positive,sentiment_negative,sentiment_compound
Allan Romeo Nyom,2021,104006154,8.798845645750834,91.93978274181175,1.8977300480179407,99.5,0.0,0.0,0.7547214679147173,50.935523228947574,0.45456723237914765,0.22497999377166256,0.23880622423378337
Allan Romeo Nyom,2022,107362815,9.079999787319375,91.15989639754403,1.983981895980303,99.5,0.9382962123467719,0.3474590436215111,0.32212916831614735,52.51649734368264,0.49267428889313364,0.1973548690585019,0.28925364026161493
Allan Romeo Nyom,2023,102426787,9.47666975003654,98.17284868779727,2.201350963600064,99.5,0.6168030733062072,0.8891717827769783,0.1028132703845808,51.28624952873266,0.5595885556505853,0.16484979824963591,0.4125934681640568
Allan Romeo Nyom,2024,99314749,10.014944564435075,95.35920366821901,2.078581138721227,99.5,1.3833301551703487,0.974471890231293,0.8398418564849959,50.98162984072963,0.5282196502811335,0.15379022790968633,0.3541145710260838
Allan Romeo Nyom,2025,106007584,9.680294506994423,98.21725673557528,2.247861415834701,99.5,0.44902035775682014,0.2266677626601411,0.6505810480443386,51.56744985666308,0.5894445459703096,0.11644808471908387,0.47995795937195485
AndrÃ© Miguel Valente Silva,2019,83575821,108.05278286609433,71.09077973975684,23.232133639497807,62.59251479672238,1.256025824434138,0.0,1.9968060197067927,32.309819431653096,0.44614436115713496,0.26355691129904574,0.2057133429020104
AndrÃ© Miguel Valente Silva,2020,80799783,113.7852752024422,71.2138771702274,21.547035703778715,65.98026419340432,0.5161411635430712,0.16179159871132742,2.7684530144509254,34.24377441492467,0.48434804623508565,0.3037880648783602,0.1927467819082233
AndrÃ© Miguel Valente Silva,2021,77236637,123.92747924374217,79.45820849729888,25.69930534829258,66.44480279540764,1.0810473011848822,0.0,2.708804487639918,33.49674739595218,0.4015953635585654,0.23163002020089885,0.11566140360778607
AndrÃ© Miguel Valente Silva,2022,71991877,122.10666383922741,79.942224592386,25.64462858401585,68.15059269972559,1.6313269003437032,0.7801457720174514,2.147390389240276,33.82291665964547,0.5174223048810231,0.18477387622115918,0.2997280526028642
AndrÃ© Miguel Valente Silva,2023,78377396,124.12372656499629,81.21611750661421,25.774467641964794,61.76213746403519,0.0,0.41482280154668666,2.281160529191628,34.52241729683287,0.5941878632265315,0.23581166614669483,0.3677499515127751
AndrÃ© Miguel Valente Silva,2024,75734587,122.24720809051281,79.29470905455689,27.042590171970247,68.7875602948876,1.9830967975345462,0.1032641526505721,2.187294895198351,34.696833862458,0.763791913690419,0.1557430734106948,0.6545867259217133
AndrÃ© Miguel Valente Silva,2025,76589115,135.98087738232815,86.94464761307182,27.55930575900979,64.62590017214235,0.6847244496568397,1.6134271043306874,3.0944776179360796,33.88285784317556,0.6026153089100481,0.05345634481172164,0.5924891278577807
Anuar Mohamed Tuhami,2019,97922491,97.68178437343117,90.66839335133267,25.303732692587687,88.9715168054283,0.0,0.0,2.961116610772367,43.433241030551805,0.44738442015247254,0.09662789499800617,0.3480829239690827
Anuar Mohamed Tuhami,2020,97694003,100.70955870527953,89.81600715662398,25.004168299141703,84.68655187961232,0.0,0.08239254163609687,3.7485996243508666,41.57855378763953,0.5203237212414276,0.16348711908137797,0.33305041719217926
Anuar Mohamed Tuhami,2021,106864075,98.46792941470638,89.57103943287898,25.762970950375614,89.64373598011849,0.3282108415773829,0.0,3.3097859375139556,43.0886507826066,0.49232243203734216,0.2107083350021713,0.30433932833659005
Anuar Mohamed Tuhami,2022,109378924,103.10889799474991,92.7050167915781,25.33731036937018,82.6839035898886,1.5434994139556197,1.3469806281007701,3.065674772310535,44.321978301726496,0.564900012363483,0.3239440404227619,0.27454321928375836
Anuar Mohamed Tuhami,2023,115764198,105.08138139889064,91.30123104635405,29.964849090214116,84.2015842237171,0.0,0.09205626945448403,2.5629163974699236,46.1878553097517,0.6405311805559561,0.15960136793416912,0.5253281367884878
Anuar Mohamed Tuhami,2024,121533954,108.56111623977613,102.47067521178452,31.554474061158523,83.6397934056328,0.5977290575331135,0.07462904796914571,2.4320401883249647,45.24640917844031,0.7527533312376105,0.08007162130904295,0.6895707870292845
Anuar Mohamed Tuhami,2025,122873074,112.93094127962827,98.85683772453277,30.710412922448263,85.81132897017537,0.2352399068711697,0.8822740954679033,3.444833323385604,43.69872078684323,0.5573949070366722,0.11116143347158337,0.4688952103398615
Aritz Elustondo Irribaria,2019,99674080,96.96608618736083,91.24450917263545,27.467457017612237,76.8660242807767,0.39061206741774446,0.0,3.298567293459886,37.962493167537204,0.23072361244322387,0.17706903615285005,0.0444530843107193
Aritz Elustondo Irribaria,2020,92019471,102.07073356979743,84.69161414809851,26.694839731984565,80.5675548469781,0.0,0.030869156995770336,3.7947779036553144,36.83990412451256,0.5408200875708288,0.24531645524142215,0.3186527768084467
Aritz Elustondo Irribaria,2021,95532449,110.53265233167176,85.25573995945362,25.994319303351986,75.33945856878074,1.3715151353165196,0.5328264476272495,5.266093866552641,37.76308076380874,0.5190983568170384,0.15027419736378755,0.3864740150070701
Aritz Elustondo Irribaria,2022,97506785,104.90582696237705,94.03446292185912,30.00888929791284,70.58378689665224,1.7386227397387426,0.19787800879347703,4.903331856362986,37.76767324124537,0.644084194652984,0.1361793489757981,0.4409949484484093
Aritz Elustondo Irribaria,2023,103323270,106.43222067119204,90.43488722245392,29.7024747861015,74.52164266793966,2.2584839805960053,1.0154464918891266,4.386934312122575,37.01563322998016,0.5929553008979439,0.16825971900602885,0.44176368212600425
Aritz Elustondo Irribaria,2024,96058458,111.06480307713217,98.58849358885287,32.54625787732442,76.93184401591918,1.8156438969222382,0.3075629856473114,4.682674391075514,36.90577148691693,0.5346398848591285,0.2254885656229812,0.32121235363755496
Aritz Elustondo Irribaria,2025,98543108,118.22153517751872,103.0821833283251,31.297507418456107,74.14518411510105,1.4578833813223955,1.298310191229217,5.161490213264087,40.821712124793784,0.7106882359879069,0.05838909602857406,0.6607280695868787
Arthur Henrique Ramos de Oliveira Melo,2019,105745353,896.692381548097,86.43038869537568,270.96067146925213,95.5930498354211,0.0,2.467451187770096,3.090454827382659,47.747315149964734,0.5080613299118953,0.22405046158683567,0.2907273890534336
Arthur Henrique Ramos de Oliveira Melo,2020,113376332,895.9927041276618,92.11769659802285,304.1958426969402,98.21948583606024,0.0,0.5262371078448514,2.9919491559302465,47.86681032649044,0.5675353214776758,0.10537676851425903,0.5080450625472352
Arthur Henrique Ramos de Oliveira Melo,2021,119641963,898.886695938597,86.4309313098029,270.97166425482686,96.67945375070528,0.3586543737507231,0.46602346015536766,2.2534448595554686,47.47954590912221,0.6435217220231515,0.16702043243181977,0.43140700099778856
Arthur Henrique Ramos de Oliveira Melo,2022,122604947,931.7455599692838,84.0813579754694,307.22014751558106,94.5712435223641,1.0069650918507347,2.469373656967207,4.02859552068343,47.77988992222515,0.4514779273006664,0.298667990162493,0.154586490158608
Arthur Henrique Ramos de Oliveira Melo,2023,127409263,967.2931587699782,94.36961489733889,317.9401577799485,93.88578856902099,0.16251284700768626,1.460348037870401,2.9396026602063645,47.31395428404165,0.5785144182153518,0.14725113912895724,0.47638306874387515
Arthur Henrique Ramos de Oliveira Melo,2024,117068150,1027.5252000742325,99.56115542203051,300.89180749063695,94.34773739462076,0.4528473072033668,0.7554929831693072,2.855528318686387,46.91735918985866,0.7401816354738898,0.19678391965737307,0.5815443686663415
Arthur Henrique Ramos de Oliveira Melo,2025,138560759,992.7758960734457,96.97475299186762,351.66955587454163,92.58885696499756,1.4703987441379103,1.575804761105119,3.2176254347152815,49.84966291036264,0.6655410649188832,0.12195169170904602,0.5783692673107645
Arturo Erasmo Vidal Pardo,2019,119314375,340.90481784752046,82.62663091585775,105.74107509830554,84.43288538856905,0.3469556727561235,2.789459904969296,8.772825067143248,44.76866175535519,0.3369580523726578,0.26233473682647934,0.0095269849349527
Arturo Erasmo Vidal Pardo,2020,122319569,357.238062183932,92.5284587556472,100.41437335909434,86.24445770469414,2.2268353659717737,3.413143723059844,10.55058009908964,42.899852646772196,0.44654855727925824,0.12557763101213376,0.323995448934746
Arturo Erasmo Vidal Pardo,2021,132013709,381.83336067678044,97.84871657638436,108.69911495189281,85.97759241007742,1.7215499301054322,3.212320067099526,11.259346244682797,42.52849756407906,0.5508237111665859,0.17209492549649008,0.4029265831075064
Arturo Erasmo Vidal Pardo,2022,153929257,359.2931678667474,93.51675337726383,110.20228724149517,84.0471579161496,1.9148176078927885,1.4455908549637817,9.681092666808063,46.24610228097432,0.46929777689085855,0.1986983479600838,0.21799221739351415
Arturo Erasmo Vidal Pardo,2023,176300045,395.2475858205445,97.15461663939752,114.37784686153697,88.13102157913,0.3846560136110583,2.476798117498002,9.85886182195305,41.899798562306714,0.6489697760102969,0.14239135082002047,0.5138540379586521
Arturo Erasmo Vidal Pardo,2024,175974890,406.6221828450282,104.88542377750423,117.44713410843481,83.79998321511395,1.4296949118533457,2.899842572067266,10.772816576559386,43.00246299853148,0.6743586005875816,0.06185665355644801,0.6468260031096261
Arturo Erasmo Vidal Pardo,2025,177666792,419.62614358102826,104.66565511470372,122.61989032854584,88.54928488589442,2.394929567767946,3.4917611680427605,11.223546895639599,44.15351793861946,0.6806353307034773,0.06367240691511268,0.6152257765682311
Asier Illarramendi Andonegi,2019,89221751,106.93521441255741,76.09261481674869,20.904064280224613,73.83788691918348,0.8425222826663229,0.0,5.477050488160837,38.04247756419569,0.4523804911596596,0.2469141902987999,0.18998495901433848
Asier Illarramendi Andonegi,2020,98465829,108.10354547798416,76.40560652863023,23.1135348456642,76.44426754326743,0.0,0.8734536753441124,4.453774888446347,37.91969253375796,0.44482151533806596,0.26234889421768665,0.18836926441572655
Asier Illarramendi Andonegi,2021,114217310,108.02111627944912,80.18064346223878,25.612038494529294,76.16456797855085,1.152384300052281,0.0,6.146543208129906,41.84834718542888,0.48097291516482726,0.15772487392996143,0.36684957554839687
Asier Illarramendi Andonegi,2022,130413639,114.96907550387743,80.53996719001941,25.14776923892437,73.31109897793145,0.0,0.0,4.7025417044271105,38.547972668919826,0.5587371786029217,0.24752502464070386,0.2812615327400541
Asier Illarramendi Andonegi,2023,142572073,119.60247949144171,83.50134400610985,27.343524365208253,73.75455595687541,0.9059277969472405,0.5798713249278337,5.664715884805704,39.233752965861726,0.7664240111928716,0.1281130007874342,0.622381101755383
Asier Illarramendi Andonegi,2024,149571506,121.9336109981727,84.10492969372294,28.98627066388444,78.84100849597971,0.29340296500041896,0.10058665613746276,5.729990889470483,38.171665433578546,0.6506345454204409,0.16014615104256502,0.44501607092795886
Asier Illarramendi Andonegi,2025,182155743,133.79740696275817,86.21501288242033,28.015373050080022,76.57173078144982,1.1675654319896198,1.1151265636036982,6.887143177136444,38.93457915875893,0.5661362204369237,0.07103403859927365,0.4731742806393925
AÃ¯ssa Mandi,2019,98195233,151.15827850426774,89.34870751021515,45.73576765124794,81.92727123136872,0.0,0.7233768467717023,3.2401945357118116,46.430256650125266,0.35945470862938433,0.11803018661679719,0.25530097859201334
AÃ¯ssa Mandi,2020,110926995,157.77999377470138,92.40160743491148,51.898549294563104,89.70012407516964,0.7220056110409127,0.4214499793122164,3.6802121522021842,46.15722568161232,0.6025351040992732,0.15754043375481602,0.45941153356677966
AÃ¯ssa Mandi,2021,117042587,157.07886270411248,90.15316629190873,54.25637989741612,89.72539399846089,0.6203296233907496,0.10457181145840011,3.1623903258248873,46.07107348825852,0.3908485552280555,0.18123210492142924,0.21231513475042996
AÃ¯ssa Mandi,2022,132329251,159.51474800380817,98.75146937431246,55.65680214595698,89.42204998227876,0.12889619413421877,0.6828134128781063,3.273567835198174,46.85791736060414,0.4246804601549108,0.17877729149452543,0.25815853911170816
AÃ¯ssa Mandi,2023,137863992,169.32048425053247,95.83193471221819,57.71152602729313,85.26897108692748,1.3720119688505839,0.19192087938248953,3.409461888156748,45.79509784462655,0.5279355690149635,0.1534480796500502,0.3134302821461482
AÃ¯ssa Mandi,2024,154587336,181.84354776162374,94.39403603719317,58.3024692329201,86.42915013240726,0.6078077428100752,0.9891818008325766,4.0911162294796375,47.127224228584716,0.704843505975377,0.13887936107722174,0.5315553860361522
AÃ¯ssa Mandi,2025,161651885,184.63166821161005,98.11787021748984,66.04236977431026,90.68466596640957,0.7347462652549367,0.29347684175325534,3.01161524322115,45.755753765144675,0.6116477917815718,0.18752513776413127,0.41383337916836166
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2019,96291730,89.54285446431213,81.49585616745915,25.82679198402424,86.9997312340208,1.0633220241059451,0.11791270182088207,2.4963026303119586,42.722539315712005,0.5652093772359579,0.16618038489703651,0.4530572053262458
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2020,99223084,86.93352119977295,82.51772441850225,25.366527679535167,87.39557281226315,0.0,0.0,0.7573214883381285,42.37868337826923,0.28608965386968344,0.11080485882571384,0.19809723472829852
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2021,107247386,95.3308452316478,81.83482590924255,27.373204101401228,85.70708063610458,0.0,1.1420389810602902,2.77415360340297,42.92569659639835,0.5121508671195625,0.19041914039737765,0.26047968066945615
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2022,107712486,95.01496631088648,83.91860672751751,28.166459589959665,89.30965876798476,0.9626742890136079,0.017292606130321908,2.640807946949311,45.55617601202185,0.6139706946330216,0.1729815184960087,0.4215810728058456
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2023,116998323,101.11684703313995,91.04155911105236,30.569240522354757,87.81339114492438,0.1718118307515456,1.2704364393805954,2.4583197232846796,46.77003416608075,0.5148649745528346,0.2467981901582625,0.2740041078984516
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2024,115980620,101.47737564788031,90.04438053958769,31.393832324962684,86.7599566903567,0.2910399968491368,0.5853872446434103,3.8995892510283046,46.448457612293915,0.6349058935739226,0.15190017390841004,0.4866066594670604
Bernardo JosÃ© Espinosa ZÃºÃ±iga,2025,127648643,102.83298985831668,92.38283794719582,29.583982296571378,86.51273195949626,1.4177567517621927,0.4300881226203756,3.5817907343030226,42.21849436263933,0.5128500095832144,0.1512225909279986,0.39304036773358036
Borja FernÃ¡ndez FernÃ¡ndez,2019,74346725,62.92604184167396,55.70118104978021,15.684508417906326,73.82321870575416,0.14341968354134726,0.3197159356880752,0.12233423634472018,38.1763163504295,0.5121612876605831,0.2200812752745737,0.27151170395355523
Borja FernÃ¡ndez FernÃ¡ndez,2020,78759975,60.802849841592895,57.26628261354256,16.87461943345066,71.90876142577716,0.9999212079000961,0.0,1.2446398801982907,34.57775903895253,0.5055378673756437,0.2087140027788653,0.29421852128287257
Borja FernÃ¡ndez FernÃ¡ndez,2021,83587106,60.89338320298259,64.15666168386545,17.00272902042527,69.11042492124243,0.0820832236001528,0.0,1.3379217245723414,36.12223544724077,0.6086949537100829,0.2124462105253498,0.3544888530690928
Borja FernÃ¡ndez FernÃ¡ndez,2022,81497238,66.37091555265773,65.2553710806563,19.46025082339819,74.65124079283291,0.37838191180167546,0.5775933733507014,2.1491169527606573,36.25614841820718,0.57037809495521,0.15365596101601742,0.40019369050522974
Borja FernÃ¡ndez FernÃ¡ndez,2023,87986664,65.95866396634761,64.97783770624123,18.14854062192108,71.84223344785745,0.9587122348926891,0.12674187827592254,1.326504226771639,37.120125001543,0.6062027913457069,0.1533210079347392,0.4854577736670018
Borja FernÃ¡ndez FernÃ¡ndez,2024,83767454,75.1167506373922,65.15647987369401,20.16305102101867,70.34528640181051,1.2654145276074416,0.7659414915569566,0.9445005238584374,38.72074212922658,0.5868831296318463,0.17736079690285023,0.382007538573115
Borja FernÃ¡ndez FernÃ¡ndez,2025,95121897,75.24674638902057,70.27394936760547,20.79685867990595,71.32438056700262,0.953998828700007,0.8385395941034293,1.7944599044438219,35.69612034884461,0.6834726368753892,0.08552034508526737,0.6468860673585779
Borja GarcÃ­a Freire,2019,90126184,88.61454417444135,84.44767689924329,21.994514892364176,71.47604776423388,0.33753660338822783,0.9682267614351882,2.317474011059786,35.050431713730696,0.5271269734630686,0.25947352444623206,0.23082521456272675
Borja GarcÃ­a Freire,2020,97665357,96.05455340920203,86.10312351247809,24.210848175973947,70.53322215926829,0.2504611627772338,0.016156905429678237,2.090905333307027,33.97225403632387,0.3647959293924564,0.2697252531612486,0.06966183578165797
Borja GarcÃ­a Freire,2021,98123069,90.43522795578075,87.46061839058414,21.932292247911,74.11736365360608,1.1078536714741074,0.0,3.7367050637410157,37.289314897154064,0.4840134893193102,0.05502971425632136,0.4977120522407111
Borja GarcÃ­a Freire,2022,103363561,95.00444179672063,94.34519977379726,27.40770288760713,73.60187897035438,0.9011272960418877,0.7168526049991715,2.8373908911462156,37.15505955134682,0.5624953139175501,0.1752100551975938,0.3854074648829707
Borja GarcÃ­a Freire,2023,113700875,102.16955451709367,89.15128567122782,25.321992447846306,68.85615111903151,0.0,0.5879364906920871,3.2944016004412195,37.59414157567014,0.44435995171014586,0.11051859317148313,0.36206449417830916
Borja GarcÃ­a Freire,2024,120645343,105.36936155550902,97.64045210059156,25.237986654163638,71.04408434562527,0.0,0.2391794136292718,2.6238473538997757,34.027176066369165,0.6352379790368319,0.14901811005366597,0.5027945676156804
Borja GarcÃ­a Freire,2025,135723320,113.21334550282076,98.76772368172355,26.844713350649698,71.07792833939791,1.3346384232291102,0.7493160421954226,2.5084141838427176,35.56367913495654,0.5769679265959241,0.06986973641001533,0.5595854924815169
Borja GonzÃ¡lez TomÃ¡s,2019,93730750,21.2184494310824,85.63410573466496,5.189750496340174,84.93913656962471,0.0,1.0917438280191933,0.0,42.02588285922552,0.3874385890473914,0.3111347814567538,0.03916917926802417
Borja GonzÃ¡lez TomÃ¡s,2020,106204469,20.88291181401032,84.90370256941279,5.776061350123554,85.78250220858563,1.4487172498392364,0.0,0.2674258570551235,44.055907071741956,0.3451751248990447,0.20571917470274237,0.13939343627369685
Borja GonzÃ¡lez TomÃ¡s,2021,116066419,21.54711022252473,84.22716974095682,5.306068072446292,85.28610124025755,1.183239309186683,0.4216112093975915,0.0,39.632097826468055,0.555067637000402,0.12496103585816577,0.4087676423994201
Borja GonzÃ¡lez TomÃ¡s,2022,122374131,22.63370069426909,88.34318907424256,6.13003763129769,82.08969673232056,1.0110984518713781,0.978637748392832,0.3159798732199069,42.96060616973833,0.7094284759700713,0.11136983715693421,0.5610545957747338
Borja GonzÃ¡lez TomÃ¡s,2023,141366243,24.803114557885188,91.97388092015504,6.8780501526656295,83.52620077092033,0.05529017436873451,0.0,0.7605895094207513,41.09422806499263,0.5765021474213623,0.2391732512692047,0.3281254843660165
Borja GonzÃ¡lez TomÃ¡s,2024,158898784,23.311964992088782,93.50023045647706,6.177856792135525,83.47932684528006,1.3740625437732663,0.6451122525637116,1.2589350419791063,41.54289780572297,0.6180274202951254,0.1236265338193072,0.5052511840385278
Borja GonzÃ¡lez TomÃ¡s,2025,169033882,25.241853212389003,94.30889316730307,6.573076169464031,81.92475791695097,0.708895401706722,0.7723118425238581,0.9756623852996735,41.594518617657826,0.5019184561838599,0.24778715816033953,0.22018770740394744
Carles AleÃ±a Castillo,2019,95842307,49.958355054611665,87.61783942384794,14.320888277447086,83.08815296597554,0.0,0.16043538844314176,0.22518846433720952,39.622864319535424,0.5293633879629218,0.19125201216522958,0.3154390210129069
Carles AleÃ±a Castillo,2020,103033998,48.764481869498525,89.83955220792333,15.032704802684638,83.42179113166316,0.5297585863039622,0.10498382475291365,0.6524364094402009,42.91031132352597,0.524624824508149,0.19051763099216903,0.2947521065454752
Carles AleÃ±a Castillo,2021,101612389,51.345535978945435,90.39702831328046,15.530422957611643,81.36329984979422,0.7237542034853847,0.19770073316454526,0.5005511506783413,41.12171162221518,0.3519626746916903,0.1330332303090623,0.21460681771097953
Carles AleÃ±a Castillo,2022,106270223,54.43188454259385,98.87029116343004,17.295009481357855,80.82311425813958,1.6425809094799617,0.4492004743212669,0.004039820217372481,40.304896004688594,0.5158024250809498,0.15059115907293857,0.3703237526792758
Carles AleÃ±a Castillo,2023,118257421,55.08493455264853,98.1280553146922,17.912517019829075,83.14910827088265,0.0,0.0,0.9740239378674915,39.37468195237687,0.5520187678485854,0.10149434869703203,0.3964650060241528
Carles AleÃ±a Castillo,2024,126313540,57.9298313596903,97.61481694646253,15.527166166284074,80.15751110349504,1.0634432043220372,0.0,0.528351943845409,41.60203522624051,0.646343319968087,0.1559790184207077,0.46117223332093266
Carles AleÃ±a Castillo,2025,136315388,58.06318209169631,101.55436238133309,17.493385632741447,80.36343549761698,0.1921578287784791,0.6162323640459462,1.6781959360996404,39.767148285602964,0.5009150881698607,0.21355851637468043,0.28107686148062433
Carlos Soler BarragÃ¡n,2019,105427321,115.22791876157366,80.21184953231612,21.99159614619177,91.82331468198181,0.7370796823891971,0.8463408030030952,0.8501353937351428,46.414815500339,0.5139599402803319,0.1679753282615408,0.3510364677930484
Carlos Soler BarragÃ¡n,2020,106087587,123.94011473357864,87.16887056146982,25.652660757106215,91.54203427701951,0.222034270122629,0.26217684942722563,0.0,44.99626090018253,0.5839049059877641,0.1409541278519851,0.4031132359851608
Carlos Soler BarragÃ¡n,2021,126429375,132.2996812196758,87.97816838318437,23.95493314043765,92.56508705221358,0.0,0.0,0.775714811590456,47.31069665117543,0.6148927109054484,0.11737054938172524,0.4824482869164046
Carlos Soler BarragÃ¡n,2022,137519913,127.97677280940027,93.29415314949492,27.030783859032915,90.8332840555453,0.48087355218162636,1.23337121404867,1.4994901025132994,47.71870187659061,0.5874743338554888,0.12731317326575442,0.47093744260346954
Carlos Soler BarragÃ¡n,2023,153601288,134.82062306734142,92.18171492555363,24.898377908153932,88.52454048989742,0.0,0.8276655437203568,0.4233895276587438,46.07428330268836,0.543483496182029,0.17052352707652424,0.3680230769752469
Carlos Soler BarragÃ¡n,2024,157113096,143.29287087889443,96.96181950129665,27.83237309976731,93.67512540671675,0.09908371515226033,1.328238862635505,0.30197000364043336,48.33289832049631,0.6587559226790124,0.09805990859987222,0.5757830262265642
Carlos Soler BarragÃ¡n,2025,185822751,143.76094351340242,98.16174782244403,28.392633437852766,93.62537885128799,1.362328411033208,0.7382873101593989,0.0,47.941665121125425,0.6878890895342223,0.2550205042723485,0.46513157715502496
